user_id,genres,app_name,item_id
themanwich,Design amp Illustration Web Publishing,RPG Maker VX Ace  Tyler Warren RTP Redesign ,356231.0
themanwich,Design amp Illustration Web Publishing,RPG Maker VX Ace  Valentines Tile Pack,357260.0
themanwich,Design amp Illustration Web Publishing,RPG Maker VX Ace  Wild Steam Resource Pack,357261.0
themanwich,Design amp Illustration Web Publishing,RPG Maker VX Ace  Wild West Music Variety Pack,357262.0
themanwich,Action,Blake Stone Planet Strike,358310.0
themanwich,Action,Blake Stone Aliens of Gold,358190.0
themanwich,Action Adventure Free to Play Massively Multiplayer RPG,TERA,323370.0
themanwich,Action Indie,UfoPilot  AstroCreeps Elite,367660.0
themanwich,Action Adventure Free to Play Massively Multiplayer RPG,TERA Starter Pack,326621.0
themanwich,Action Adventure Free to Play Massively Multiplayer RPG,TERA Accessorize Pack,326624.0
themanwich,Action Adventure Free to Play Massively Multiplayer RPG,TERA Explorers Pack,326622.0
themanwich,Action Adventure Free to Play Massively Multiplayer RPG,TERA SteamPowered Pack,326623.0
themanwich,Action Adventure Casual Indie RPG Simulation Strategy,Apollox,365420.0
themanwich,Action Casual,Virus Jigglin Fever,363200.0
themanwich,Adventure Indie,Karmaflow The Rock Opera Videogame  Act I  Act II,317940.0
themanwich,Adventure Indie,Karmaflow The Rock Opera Videogame  Upgrade to Deluxe Edition,368550.0
themanwich,Adventure Indie,The Music Machine,359040.0
themanwich,Indie Simulation,This Starry Midnight We Make,320090.0
themanwich,Indie Simulation,Euro Truck Simulator   Viking Legends,347212.0
themanwich,Adventure,Invisible Apartment Zero,369120.0
themanwich,Indie Sports,Vertiginous Golf,272890.0
themanwich,Action Adventure Simulation,Star Trek Judgment Rites,364800.0
themanwich,Action Adventure Simulation,Star Trek Starfleet Academy,364810.0
themanwich,Simulation, Wheels of Steel Extreme Trucker ,362780.0
themanwich,Casual,Word Wonders The Tower of Babel,362790.0
themanwich,Casual Indie,The Reject Demon Toko Chapter   Prelude,358770.0
themanwich,Indie Simulation Strategy,Terraform,347790.0
themanwich,Casual Indie,The Reject Soundtrack  Prelude,369340.0
themanwich,Adventure Indie Strategy,Tiny Bridge Ratventure,360380.0
themanwich,Sports,Virtual Pool ,336150.0
themanwich,Action Casual Indie,Inside My Radio,357720.0
themanwich,Action Indie Racing,Action Henk,285820.0
themanwich,Action Indie Racing,Action Henk Soundtrack,368350.0
themanwich,Simulation,Prison Tycoon Alcatraz,354820.0
themanwich,Adventure Indie Racing,Rktcr,346130.0
themanwich,Simulation,FSX Steam Edition  F Fighting Falcon AddOn,343953.0
themanwich,Action Adventure Indie RPG,Windward,326410.0
themanwich,Free to Play Indie,Jigoku Kisetsukan Sense of the Seasons,368950.0
themanwich,Adventure Casual Indie RPG,Official Guide  Moonchild,366710.0
themanwich,Action Indie,Pavel Quest,366460.0
themanwich,Action Adventure Casual Indie Simulation,The Magic Circle Original Soundtrack,368910.0
themanwich,Adventure Casual Free to Play Indie RPG Simulation Strategy,Clicker Heroes,363970.0
themanwich,Adventure Indie,Treeker The Lost Glasses,369640.0
themanwich,Indie Strategy,Galactic Civilizations III,226860.0
themanwich,Adventure Indie,Discouraged Workers,371120.0
themanwich,Simulation,Trainz A New Era,315660.0
themanwich,Adventure Casual Indie,Green Moon,359260.0
themanwich,Action Indie Simulation,Lunas Wandering Stars,330660.0
themanwich,Action Indie Simulation,Downpour,371400.0
themanwich,Casual Indie Simulation Strategy,Age of Castles Warlords,371710.0
themanwich,Action Adventure Indie,BLACKHOLE Testing Laboratory,322700.0
themanwich,Action Adventure Indie,BLACKHOLE Complete Edition Upgrade,323650.0
themanwich,Action Casual Indie,Chicken Invaders   Easter Edition,370401.0
themanwich,Action Free to Play Strategy,Europe at War,342370.0
themanwich,Adventure Indie RPG,Dustbowl,367110.0
themanwich,Indie,Life Of Pixel  Soundtrack,369410.0
themanwich,Action Indie Early Access,HHour Worlds Elite,293220.0
themanwich,Action Adventure,GameGuru  Buildings Pack,365520.0
themanwich,Action Indie,NEON STRUCT,310740.0
themanwich,Action Indie,NEON STRUCT Soundtrack  Artbook,341790.0
themanwich,Action Indie RPG,Gran Vitreous,346340.0
themanwich,Action,Spaceman Sparkles ,365860.0
themanwich,Adventure Casual Indie,Always The Same Blue Sky,363410.0
themanwich,Action Indie,Porcunipine,352620.0
themanwich,Action Indie,Space Robot Samurai Zombie Slayer,364100.0
themanwich,Action Adventure Indie Early Access,Courier of the Crypts,362940.0
themanwich,Action Adventure Indie RPG Early Access,Teddy Terror,366060.0
themanwich,Simulation,Train Simulator Soldier Summit Route AddOn,277775.0
themanwich,Action Indie,Blockstorm,263060.0
themanwich,Action Indie Strategy Early Access,OBEY,346970.0
themanwich,Casual Indie,True Bliss,361620.0
themanwich,Action Free to Play RPG Strategy,Strife,339280.0
themanwich,Action Adventure Indie RPG,The Incredible Adventures of Van Helsing III,359900.0
themanwich,Adventure Indie Strategy,Wyrmsun,370070.0
themanwich,Adventure Casual Indie Simulation Strategy, Seconds,368360.0
themanwich,Racing,CHARIOT WARS,365460.0
themanwich,Action,The Evil Within The Executioner,359930.0
themanwich,Indie Racing Simulation Sports,Teddy Floppy Ear  The Race,371420.0
themanwich,Adventure Casual Indie,Grail to the Thief,373140.0
themanwich,Indie RPG Strategy,Lilly and Sasha Nexus of Souls,370040.0
themanwich,Action Adventure RPG,Heroes of Loot,359280.0
themanwich,Action Adventure Indie,A Bastards Tale,371550.0
themanwich,Casual Indie Early Access,Man Alive,339560.0
themanwich,Action Adventure Indie,BADLAND Game of the Year Edition,269670.0
themanwich,Action Adventure Casual RPG,AKIBAS TRIP Undead  Undressed,333980.0
themanwich,Action Adventure Indie,BADLAND Game of the Year Edition  Digital Art Booklet  Ambient Soundtrack,367210.0
themanwich,Action Indie,Crimzon Clover WORLD IGNITION  Superplay Strategy Guide,326310.0
themanwich,Action Indie,Crimzon Clover WORLD IGNITION  Arcade Poster Pack,373090.0
themanwich,Action Indie,Crimzon Clover WORLD IGNITION  Arranged Sound Track,358800.0
themanwich,Action Indie Simulation,Orbital Gear Soundtrack,358880.0
themanwich,Action Indie,Vortex Attack ,357890.0
themanwich,Adventure Casual Indie,Rooms The Unsolvable Puzzle  Original Soundtrack,374750.0
themanwich,Indie Simulation,Carnivores Dinosaur Hunter Reborn,293520.0
themanwich,Adventure Indie,Rituals,359190.0
themanwich,Adventure Casual Indie Simulation,East Tower  Takashi,356540.0
themanwich,Adventure Indie,Ossuary,363500.0
themanwich,Casual Indie Strategy,Hills Of Glory D,317920.0
themanwich,Indie Simulation,RBITALIS,278440.0
themanwich,Adventure Indie,Homesick,244910.0
themanwich,Action Indie,Flame Over,345080.0
themanwich,Casual Indie Strategy,Sleep Attack,366210.0
themanwich,RPG Simulation Strategy,Tropico   Espionage,284441.0
themanwich,Indie Simulation,Lunch Truck Tycoon,375180.0
themanwich,Action,Kung Fury Street Rage,373180.0
themanwich,Casual Simulation Sports Strategy,Football Mogul ,371850.0
themanwich,Action Indie,Toy Wars Invasion,346490.0
themanwich,Action,BLADESTORM Nightmare,350310.0
themanwich,RPG,Stargazer,373440.0
themanwich,Indie,Alter World,357280.0
themanwich,Action Adventure Indie RPG Simulation Strategy,Waste Walkers,371100.0
themanwich,Adventure Indie RPG,Official Guide  Millennium ,357090.0
themanwich,Racing Simulation Early Access,BeamNGdrive,284160.0
themanwich,Adventure Casual Indie,The Silent Age,352520.0
themanwich,Action Indie,Tiamat X,343340.0
themanwich,Simulation,FSX Steam Edition  Diamond DA AddOn,364323.0
themanwich,Action Adventure Indie RPG Simulation Strategy,Waste Walkers Preppers Edition DLC,371350.0
themanwich,Action Adventure Indie RPG Simulation Strategy,Waste Walkers Resource Toolkit DLC,374660.0
themanwich,Action Indie Simulation,stratO,341680.0
themanwich,Indie Strategy,MASSIVE CHALICE,246110.0
themanwich,Action Indie,Hatred,341940.0
themanwich,Indie Simulation Sports Strategy Early Access,Football Tactics,375530.0
themanwich,Action Adventure Indie Massively Multiplayer Simulation Early Access,Sirius Online,368720.0
themanwich,Action Adventure Indie,DNO Rasas Journey,376160.0
themanwich,Casual Free to Play Massively Multiplayer Simulation,The Four Kings Casino and Slots,260430.0
themanwich,Indie RPG,Artifact Adventure,359440.0
themanwich,Simulation,Rise of Flight ILYA Muromets,360020.0
themanwich,Action Adventure,Digger Online,278970.0
themanwich,Simulation,FSX Steam Edition  Oban Airport EGEO AddOn,352182.0
themanwich,Action Indie Sports Early Access,Soccer Rage,356510.0
themanwich,Action Adventure Indie RPG,I Gladiator  Kolhid Sword,359530.0
themanwich,Simulation Strategy,RESCUE  Everyday Heroes,339210.0
themanwich,Action Indie,ZombieRun,358840.0
themanwich,Adventure Indie Strategy,Rolling Sun,371670.0
themanwich,Indie RPG,The Enchanted Cave ,368610.0
themanwich,Simulation,FSX Steam Edition  Piper Pacer  AddOn,364325.0
themanwich,Indie Simulation Strategy Early Access,Stonehearth,253250.0
themanwich,Casual Indie Racing,Spheritis,314050.0
themanwich,Action Indie,Vektor Wars,365760.0
themanwich,Action Casual Indie,Spooky Cats,372210.0
themanwich,Indie Simulation Strategy,AdvertCity Soundtrack,366130.0
themanwich,Action Casual Indie RPG Strategy,You Must Build A Boat,290890.0
themanwich,Action Indie,Duck Game,312530.0
themanwich,Action,Call of Duty Advanced Warfare  Lagoon Personalization Pack,343593.0
themanwich,Action,Call of Duty Advanced Warfare  Tiki Personalization Pack,343591.0
themanwich,Action Indie Strategy,The Masterplan,313080.0
themanwich,Action,Call of Duty Advanced Warfare  Backdraft Personalization Pack,343592.0
themanwich,Action,Call of Duty Advanced Warfare  Psychedelic Personalization Pack,343594.0
themanwich,Animation amp Modeling Design amp Illustration Utilities,Spriter Game Effects Pack,333770.0
themanwich,Action Casual,Fury Of The Gods,373460.0
themanwich,Adventure Casual Indie,D Dark Dreams Dont Die Season One,358090.0
themanwich,Adventure Casual Indie,D Special Costume Set  Beers,373560.0
themanwich,Adventure Casual Indie,D Mini Soundtrack,372510.0
themanwich,Adventure Casual Indie,D Special Art Book,372511.0
themanwich,Adventure Casual Indie,D Season One Voice Over Script,372512.0
themanwich,Action Casual Indie,Tiki Man,376920.0
themanwich,Animation amp Modeling Design amp Illustration Education Utilities Early Access,Shoot Em Up Kit,369190.0
themanwich,Indie,Way to Go,336230.0
themanwich,Indie,Rolling Shapes,371280.0
themanwich,Action Indie,Aeros Quest,367780.0
themanwich,Action Casual Indie,Chicken Invaders ,377460.0
themanwich,Action Adventure Indie RPG,Titanis,365060.0
themanwich,Simulation Strategy,Content Pack  Europa Universalis IV Common Sense,373150.0
themanwich,Simulation Strategy,Expansion  Europa Universalis IV Common Sense,338163.0
themanwich,Action Adventure Indie Massively Multiplayer RPG,Hero Siege  Amazon Class,376660.0
themanwich,Casual Indie,Fox  Flock,377760.0
themanwich,Indie Strategy,Galactic Inheritors,322540.0
themanwich,Action Adventure,GTA Online Shark Cash Cards,376850.0
themanwich,Action Adventure,Alone in the Dark Illumination,275060.0
themanwich,Simulation,US Diesel Lokomotiven  Set ,335490.0
themanwich,Simulation,US Diesel Lokomotiven  Set ,335491.0
themanwich,Simulation,Modellset   Bahnhof Huser Scheunen,335492.0
themanwich,Action Adventure Free to Play Massively Multiplayer RPG,TERA Totes the Portable Pet Bank,377180.0
themanwich,Action Indie,Avalanche  Super Avalanche,351250.0
themanwich,Strategy,Grey Goo  Emergence Campaign,357180.0
themanwich,Action Casual Indie,Miner Warfare,354620.0
themanwich,Action Adventure Indie,Son of Nor Item Moons Touch Bracer,338700.0
themanwich,Action Adventure Indie,Son of Nor Item Diadem of Nor,338690.0
themanwich,Action Adventure,LEGO Jurassic World,352400.0
themanwich,Action Adventure Indie,Son of Nor Warriors of Nor,336900.0
themanwich,Indie Strategy, Orange Juice  Krila  Kae Character Pack,376200.0
themanwich,Action, Blue Orbs,359494.0
themanwich,Action Indie,Ice Cream Surfer,361560.0
themanwich,Indie,Super Star Path Soundtrack,378910.0
themanwich,Action Adventure Indie Early Access,Second Warfare,372740.0
themanwich,Free to Play Massively Multiplayer RPG,Echo of Soul,290140.0
themanwich,Casual,Atlantic Quest Solitaire,379260.0
themanwich,Action Indie,Super Star Path,375120.0
themanwich,Indie,Koala Kids,381870.0
themanwich,Action Indie,Tcheco in the Castle of Lucio,377600.0
themanwich,Indie RPG Strategy,Shadowrun th Edition Rules pdf,377730.0
themanwich,Casual,Mahjong Pretty Girls Battle  School Girls Edition,379960.0
themanwich,Casual Indie,Electric Circuit,360850.0
maplemage,Simulation,FSX Steam Edition  Stornoway Airport EGPO AddOn,352183.0
maplemage,Simulation,FSX Steam Edition  Piper PA Tomahawk II AddOn,355641.0
maplemage,Simulation,FSX Steam Edition  R Turbine AddOn,364321.0
maplemage,Simulation,Train Simulator DB BR  Loco AddOn,277776.0
maplemage,Simulation,Eaos Wagon Pack,326006.0
maplemage,Casual Indie RPG,Spandex Force Champion Rising,380560.0
maplemage,Adventure Casual Indie Simulation,AreaX,350550.0
maplemage,Action Adventure Indie,Glass Wing,382570.0
maplemage,Action Indie RPG,IcarusX Tides of Fire,375000.0
maplemage,Adventure Indie Strategy,Fort Meow,352070.0
maplemage,Simulation,Train Simulator Weardale  Teesdale Network Route AddOn,277777.0
maplemage,Action Indie,Streets of Fury EX,350910.0
maplemage,Simulation,Train Simulator BR Class  DMU AddOn,277778.0
maplemage,Casual Indie,Blockwick ,377660.0
maplemage,Action Indie RPG Simulation Early Access,DinoSystem,373750.0
maplemage,Casual Simulation Sports,Hot Pinball Thrills,373810.0
maplemage,Casual Simulation Sports,Soccer Pinball Thrills,373820.0
maplemage,Action Adventure Casual Free to Play Indie Early Access,Nomad,378370.0
maplemage,Action Adventure Indie,CDF Ghostship,263640.0
maplemage,Indie RPG Strategy,Age of Fear The Undead King,351480.0
maplemage,Adventure Casual,Lost Lands Dark Overlord,377450.0
maplemage,Action Adventure Casual Indie RPG Strategy,Combat Cats,350610.0
maplemage,Action Adventure Casual Indie,Action Alien,382080.0
maplemage,Action Massively Multiplayer Early Access,Spy Bugs,366860.0
maplemage,Adventure Casual Indie Simulation,GaokaoLoveDays  Original Soundtrack,378400.0
maplemage,Adventure Casual Indie RPG,Ashes of Immortality,362130.0
maplemage,Adventure Casual Indie Strategy,Fort Defense  Atlantic Ocean,363350.0
maplemage,Casual,Puzzle Expedition,355670.0
maplemage,Action Adventure Casual Indie Simulation Strategy,Yargis  Soundtrack  Artwork,383610.0
maplemage,Indie Racing Simulation Sports,SHOFER Race Driver,367700.0
maplemage,Adventure Indie RPG,Playing History Vikings,368760.0
maplemage,Casual Indie Strategy,Scarab Tales,370050.0
maplemage,Action Adventure Casual Free to Play Massively Multiplayer RPG,Luciels DLC Package,383310.0
maplemage,Free to Play Simulation Strategy,Anno Online,336510.0
maplemage,Simulation,DRGW F AddOn Livery,326005.0
maplemage,Action Strategy,Battle of Empires    Blazing guns,340620.0
maplemage,Adventure Casual Indie Simulation,East Tower  Kuon,356550.0
maplemage,Casual Indie Strategy,Prismatica,377500.0
maplemage,Casual Indie Racing,MiniOne Racing,380000.0
maplemage,Action Indie Simulation,The Battle of Sol,282620.0
maplemage,Action Casual Indie RPG Early Access,DungeonRift,375550.0
maplemage,Indie Strategy,Devouring Stars  Soundtrack,384060.0
maplemage,Adventure Casual Indie,D In Game Document Full Unlock Key,380910.0
maplemage,Action Casual Indie,Vindicator Uprising,367050.0
maplemage,Racing Simulation,Car Mechanic Simulator   Trader Pack,361842.0
maplemage,Casual Indie Simulation,Farm Frenzy Hurricane Season,361930.0
maplemage,Casual Indie,Deadlands Noir  That Old Time Religion,383670.0
maplemage,Utilities,CPUCores  Maximize Your FPS,384300.0
maplemage,Adventure Casual Indie RPG,The Amber Throne,382380.0
maplemage,Adventure Indie,Knee Deep  Digital Playbill and Soundtrack,372300.0
maplemage,Indie,Prompt,366590.0
maplemage,Action Casual Indie Early Access,JamG,383010.0
maplemage,Indie RPG Strategy,Deluxe Upgrade for Shadowrun Chronicles,383660.0
maplemage,Casual Indie,Hook,367580.0
maplemage,Action Indie,oO,367570.0
maplemage,Action Indie Racing Sports,Rocket League,252950.0
maplemage,Action Casual Indie,TAKEN,359160.0
maplemage,Indie Strategy,Star Chronicles Delta Quadrant,383330.0
maplemage,Indie RPG Strategy,Lilly and Sasha Guardian Angels,383520.0
maplemage,Animation amp Modeling Video Production,FaceRig,274920.0
maplemage,Action Adventure Casual Indie Massively Multiplayer RPG Simulation Strategy,Once Bitten Twice Dead,360590.0
maplemage,Action Indie,Yatagarasu Attack on Cataclysm,319280.0
maplemage,Casual Indie,TIMEframe,340270.0
maplemage,Casual Indie,Two Digits  Soundtrack,384560.0
maplemage,Action Indie,Skullgirls RoboFortune,245173.0
maplemage,Casual Racing Sports,Hello Kitty and Sanrio Friends Racing,370600.0
maplemage,Indie,The Language Game,372720.0
maplemage,Adventure Casual Indie RPG,Moonchild  Deluxe Contents,372200.0
maplemage,Action Adventure Indie,Pulut Adventure,385220.0
maplemage,Racing Sports,F ,286570.0
maplemage,Casual Free to Play Strategy,Epic Cards BattleTCG,381560.0
maplemage,Racing Sports,ATV GP,385460.0
maplemage,Adventure Casual Indie,City of Fools,359250.0
maplemage,Casual Simulation Strategy,Railroad Lines,385470.0
maplemage,Indie Racing,Spectra,369570.0
maplemage,Action Casual Indie Racing Simulation Sports,VRC PRO Deluxe Offroad tracks ,381790.0
maplemage,Simulation,FSX Steam Edition  WWI Fighters AddOn,364326.0
maplemage,Action Adventure Casual Indie Strategy,Trap Them,375930.0
maplemage,Action Adventure Casual Indie RPG Strategy,Girlfriend Rescue,332400.0
maplemage,Casual,Chime Sharp,326520.0
maplemage,Adventure Indie Simulation Strategy,Hack Run ZERO,384890.0
maplemage,Action Adventure Indie,In Verbis Virtus  Soundtrack,385930.0
maplemage,Action Indie,Starship Rubicon,372030.0
maplemage,Action Adventure Indie RPG Early Access,Secrets of Grindea,269770.0
maplemage,Indie Simulation,Holy Potatoes A Weapon Shop,363600.0
maplemage,Action Adventure,Sol Divide,379350.0
maplemage,Action Indie,Doomedn Damned,383810.0
maplemage,Action Indie RPG,Valkyrie Hat or Buy Us Coffee DLC for Secrets of Grindea,292050.0
maplemage,Free to Play RPG Strategy,Card Hunter,293260.0
maplemage,Action Indie Massively Multiplayer,Choice Chamber,359960.0
maplemage,Action Indie Strategy,Worms World Party Remastered,270910.0
maplemage,Free to Play Sports,Soccer Manager ,356370.0
maplemage,Action Indie Racing,RC Mini Racers,311820.0
maplemage,Indie,Ame no Marginal Rain Marginal  Original Soundtrack,386760.0
maplemage,Action Indie,Biodrone Battle,377290.0
maplemage,Adventure Casual Simulation Strategy,MOAI  Path to Another World,361950.0
maplemage,Adventure Indie,Squarelands,383560.0
maplemage,Action Simulation Strategy Early Access,Temporal Shift,384900.0
maplemage,Action Adventure Casual Indie,No Time To Explain Remastered,368730.0
maplemage,Action Casual Free to Play Strategy,CroNix,343630.0
maplemage,Indie Early Access,SLIDE platformer,375870.0
maplemage,Action Adventure Indie RPG Early Access,Super Dungeon Run,382480.0
maplemage,Action Casual Free to Play Indie RPG,Tap Tap Infinity,380360.0
maplemage,Action Indie,Cosmic Rocket Defender,385630.0
maplemage,Indie RPG,Lethal RPG War,385590.0
maplemage,Adventure Indie RPG Simulation Strategy,Interstellaria,280360.0
maplemage,Action Indie,In Space We Brawl,359450.0
maplemage,Adventure Casual Indie,D Davids Costume Full Unlock Key,384220.0
maplemage,Adventure Casual Indie,D Forrests Costume Full Unlock Key,384221.0
maplemage,Adventure Casual Indie,D Amandas Costume Full Unlock Key,384222.0
maplemage,Adventure Casual Indie,D Olivias Costume Full Unlock Key,384223.0
maplemage,Adventure Casual Indie,D Davids Beard Full Unlock Key,384224.0
maplemage,Action,Vampire of the Sands,386160.0
maplemage,Adventure Indie,Brighter Day,388730.0
maplemage,Action Adventure Free to Play Indie Massively Multiplayer RPG,Aberoth,354200.0
maplemage,Indie,Monstrum  Original Soundtrack,385870.0
maplemage,Casual Indie RPG,Official Guide  Undefeated,362980.0
maplemage,Action,Mobile Light Force aka Gunbird,379370.0
maplemage,Action Adventure Indie,Cast of the Seven Godsends  Redux,373360.0
maplemage,Action Adventure RPG Strategy,HoD On open seas,386330.0
maplemage,Action Indie,Botology  Map Targul for Survival Mode,388670.0
maplemage,Indie Simulation,TIS,370360.0
maplemage,Action Casual Free to Play Indie RPG Strategy,Heroes of SoulCraft  Arcade MOBA,319570.0
maplemage,Adventure Casual Indie,Big Fish Legend,376560.0
maplemage,Action Free to Play Indie Early Access,Pixel Fodder,386600.0
maplemage,Indie,Super Hipster Lumberjack,388340.0
maplemage,Casual Indie Sports Strategy,Glow Ball  The billiard puzzle game,388390.0
maplemage,Casual Indie,Oblivious Garden White Day,345040.0
maplemage,Action Indie RPG Strategy,Breach  Clear Deadline Rebirth ,310890.0
maplemage,Action Casual Massively Multiplayer,CounterStrike Nexon Zombies  Journey to the West  Permanent Character,381151.0
maplemage,Action Casual Massively Multiplayer,CounterStrike Nexon Zombies  Dragon Set  Permanent Character,381152.0
maplemage,Action Strategy,Battle of Empires  ,316430.0
maplemage,Racing Simulation Sports,Project CARS  Modified Car Pack,334771.0
maplemage,Action Adventure Indie,TEMBO THE BADASS ELEPHANT,341870.0
maplemage,Indie,Super Galaxy Squadron Soundtrack,384270.0
maplemage,Casual Indie,WORLD END ECONOMiCA episode,368160.0
maplemage,Action Adventure,Rare Weapons Set C The Tournament Tyrants,333815.0
maplemage,Action Adventure,Rare Weapons Set A The Amihama Elite,333813.0
maplemage,Action Adventure,Ryoma Sakamoto,333816.0
maplemage,Action Indie Strategy,Five Nights at Freddys ,388090.0
maplemage,Strategy,Russian Front,385960.0
maplemage,Action Casual Indie Simulation,Robot vs Birds Zombies,389460.0
maplemage,Action Indie RPG Early Access,Dungeon League,362310.0
maplemage,Action Casual Indie RPG Simulation Strategy,Microcosmum survival of cells,386260.0
maplemage,Action Casual,OVERGRAVITY,376350.0
maplemage,Adventure Indie,Cradle,361550.0
maplemage,Action Adventure Indie RPG,Victor Vran ARPG,345180.0
maplemage,Adventure Indie,Cradle  Soundtrack  Artbook,380710.0
maplemage,Casual Indie RPG,Heroes of Legionwood,278590.0
maplemage,Casual Simulation Sports Strategy,Baseball Mogul ,388270.0
maplemage,Indie,Spectrum First Light,346430.0
maplemage,Adventure Casual Indie RPG,Arevan,385900.0
maplemage,Action Indie,Starchaser Priestess of the Night Sky,365850.0
maplemage,Action Casual Indie RPG,Pixel Space,371690.0
maplemage,Indie Simulation Sports Early Access,Pulsen,340960.0
maplemage,Adventure Casual,Idol Magical Girl Chiru Chiru Michiru Part ,377720.0
maplemage,Casual Indie,Project Druid  D Labyrinth Explorer,388160.0
maplemage,Action Adventure Indie Early Access,Pluck,341010.0
maplemage,Casual Indie,Siege Wars,348340.0
maplemage,Action Casual Indie RPG Simulation Strategy,Hydraulic Empire,381220.0
maplemage,Adventure Indie RPG,The Princess Heart,378830.0
maplemage,Action Adventure Indie,MANOS,350780.0
maplemage,Adventure Casual Indie RPG,Fated Souls,370780.0
maplemage,Action Indie Racing Simulation,Deserter Simulator,389840.0
maplemage,Action Adventure Indie,Damn virgins,357750.0
maplemage,Action Adventure Indie Simulation Early Access,REVERSE SIDE,317730.0
maplemage,Action Casual Indie,Super Space Meltdown,388500.0
maplemage,Casual Indie Strategy Early Access,Deficis,377220.0
maplemage,Casual Indie Strategy,Mystical,387270.0
maplemage,Action Indie Early Access,Gunjitsu,280010.0
maplemage,Adventure,Dream Chamber,391590.0
maplemage,Action Simulation Sports,D Paraglider,367990.0
maplemage,Adventure Indie,ENKI,377470.0
maplemage,Adventure Indie RPG,Caverns of the Snow Witch,324730.0
maplemage,Casual Indie,Radial Impact,387890.0
maplemage,Action Indie,Duet,292600.0
maplemage,Adventure Indie,Submerged,301860.0
maplemage,Action Indie,Dandy Or a Brief Glimpse Into the Life of the Candy Alchemist,381610.0
maplemage,Adventure Indie RPG,The Logomancer,375430.0
maplemage,Adventure Indie,Unfinished  An Artists Lament,388680.0
maplemage,Action Adventure Casual Indie,Zombie Killtime,380700.0
maplemage,Simulation,FSX Steam Edition  Jabiru J AddOn,379241.0
maplemage,Free to Play Indie Massively Multiplayer Strategy,SAGA,376140.0
maplemage,Casual,Superstar Dance Club,379390.0
maplemage,RPG,Fairy Fencer F,347830.0
maplemage,Action Casual Indie,Twin Robots,374230.0
maplemage,Adventure Indie,ADventure Lib,374950.0
maplemage,Adventure Indie,ADventure Lib Original Soundtrack,390120.0
maplemage,Action,Princess Kaguya Legend of the Moon Warrior,383710.0
maplemage,Adventure Indie Simulation Strategy Early Access,Empyrion  Galactic Survival,383120.0
maplemage,Casual Indie Strategy,President for a Day  Corruption,368780.0
maplemage,Indie Simulation,Asphyxia,386990.0
maplemage,Action Adventure Indie,INK,385710.0
maplemage,Action Adventure Indie Simulation,One Final Breath,387070.0
maplemage,Action Adventure Indie,INK  Soundtrack  Art,392400.0
maplemage,Adventure Free to Play Indie RPG,the static speaks my name,387860.0
maplemage,Racing Sports,TNN Motorsports Hardcore TR,393540.0
maplemage,Indie RPG,Celestian Tales Old North,315860.0
maplemage,Action,Call of Duty Advanced Warfare  Ohm Weapon Pack,343595.0
maplemage,Casual Indie,Notch Original Soundtrack  Omega Episode,355450.0
maplemage,Action Indie,Call of Tomsk,390660.0
maplemage,Casual Indie Strategy,Pirates Deck,355120.0
maplemage,Action Indie,Shadow Blade Reload,272330.0
maplemage,Indie Strategy, Orange Juice  Alte  Kyoko Character Pack,388790.0
maplemage,Adventure Indie RPG Strategy,Royal Bounty HD,337210.0
maplemage,Action Adventure Indie RPG,Wanderlust Adventures  Official Soundtrack,300780.0
maplemage,Action Adventure Indie RPG,Wanderlust Adventures,240620.0
maplemage,Action Adventure Indie,Blaster Shooter GunGuy,391740.0
maplemage,Action Indie Sports,OlliOlli Welcome to Olliwood,365660.0
maplemage,Action Strategy,Toy Soldiers War Chest  Assassins Creed Pack,391433.0
maplemage,Indie Strategy,The Cat Machine,386900.0
maplemage,Indie,Gravity Error,379760.0
maplemage,RPG,Skyrim Script Extender SKSE,365720.0
maplemage,Adventure Casual Indie,The Journey Back,393550.0
maplemage,Indie Simulation,Hacknet,365450.0
maplemage,Action Adventure Indie,Angry Arrows,390890.0
maplemage,Adventure Free to Play Indie,Silver Creek Falls Chapter ,392450.0
maplemage,Action Indie Racing Sports,Rocket League  Supersonic Fury DLC Pack,391680.0
maplemage,Action Indie Racing Sports,Rocket League Official Game Soundtrack,393580.0
maplemage,Indie Strategy,Sentinel  Dark Star,386840.0
maplemage,Action Indie,BRAWL,365680.0
maplemage,Action Casual Indie Strategy,KaijuAGoGo Plant Zombie Shrubby Skin,393990.0
maplemage,Action Adventure Indie,Mute Crimson,384280.0
maplemage,Action Adventure Indie RPG,Labyronia RPG,391260.0
maplemage,Simulation,FSX Steam Edition  Greenland Nuuk AddOn,379541.0
maplemage,Racing Simulation,Trucker ,392890.0
maplemage,Simulation Strategy,Industry Giant ,271360.0
maplemage,Indie,Bards Gold,381900.0
maplemage,Action Indie RPG Strategy Early Access,CWars,250540.0
maplemage,Casual Indie,Three Digits,390570.0
maplemage,Casual Indie Simulation,Marble Muse,368310.0
maplemage,Indie Strategy,Sim Junta,390510.0
maplemage,Action Free to Play Indie,Relic Hunters Zero,382490.0
maplemage,Action RPG,FINAL FANTASY TYPE HD,340170.0
maplemage,Action Adventure,ZOMBI,339230.0
maplemage,Action Indie,Curses N Chaos,307620.0
maplemage,Strategy,Planetary Annihilation TITANS,386070.0
maplemage,Action Indie,BAD Battle Armor Division,380990.0
maplemage,Casual,Big Thinkers Kindergarten,376760.0
maplemage,Casual,Big Thinkers st Grade,376770.0
