genres,release_date,playtime_forever,user_id
Adventure,2003-10-17,30.0,doctr
Action Strategy,2014-06-16,0.0,doctr
Indie RPG,2013-09-20,1265.0,doctr
Action Adventure Simulation,2014-06-16,779.0,doctr
Strategy,2014-06-18,611.0,doctr
Simulation,2009-01-01,198.0,doctr
Simulation,2014-06-19,1160.0,doctr
Action,2014-06-19,200.0,doctr
Action,2014-06-19,0.0,doctr
Action,2014-06-19,38.0,doctr
Action,2014-06-19,74.0,doctr
Action,2014-06-19,0.0,doctr
Action,2014-06-19,559.0,doctr
Action,2014-06-19,954.0,doctr
Action,2014-06-19,481.0,doctr
Free to Play Massively Multiplayer RPG,2014-06-19,52.0,doctr
Free to Play Massively Multiplayer RPG,2014-06-19,96.0,doctr
Free to Play Massively Multiplayer RPG,2014-06-19,0.0,doctr
Free to Play Massively Multiplayer RPG,2014-06-19,365.0,doctr
Racing Simulation Sports,2014-06-20,192.0,doctr
Racing Simulation Sports,2014-06-20,0.0,doctr
Strategy,2014-06-23,151.0,doctr
Action Indie Strategy,2014-06-20,1637.0,doctr
Strategy,2014-06-23,0.0,doctr
Strategy,2014-06-23,0.0,doctr
Racing Sports,2014-06-20,0.0,doctr
Racing Sports,2014-06-24,14.0,doctr
Action Adventure,2014-06-27,0.0,doctr
Action Adventure,2014-06-27,33.0,doctr
Action Adventure,2014-06-27,0.0,doctr
Adventure Indie RPG Strategy,2014-06-30,0.0,doctr
Adventure Casual Indie,2014-06-30,330.0,doctr
Indie Simulation,2014-06-30,0.0,doctr
Indie Simulation,2014-07-01,0.0,doctr
Action Free to Play Massively Multiplayer,2014-07-01,94.0,doctr
Indie,2014-07-01,0.0,doctr
Indie RPG Strategy,2014-07-01,18.0,doctr
Action Indie,2014-07-01,476.0,doctr
Simulation,2009-01-01,9098.0,doctr
Adventure Indie,2014-07-01,631.0,doctr
Casual Indie Simulation,2014-07-07,0.0,doctr
Action Adventure Indie,2014-07-07,236.0,doctr
Casual Indie Strategy,2013-01-13,93.0,doctr
Action Casual Indie,2014-07-01,778.0,doctr
Adventure,2014-07-08,569.0,doctr
Action Indie,2014-06-30,0.0,doctr
Adventure Indie,2013-03-12,0.0,doctr
Action Adventure Casual Indie Strategy,2014-07-08,0.0,doctr
Adventure Casual,2012-12-19,0.0,doctr
Adventure Casual,2013-06-05,62.0,doctr
Adventure Casual,2014-07-11,145.0,doctr
Action Simulation,2000-03-28,99.0,doctr
Action Indie,2014-07-11,59.0,doctr
Adventure Indie,2013-06-01,960.0,doctr
Casual Indie,2014-07-11,969.0,doctr
Adventure Casual,2001-06-09,143.0,doctr
Simulation,2014-07-14,13.0,doctr
Action Casual Indie,2014-07-14,3575.0,doctr
Action Adventure Indie RPG,2014-07-11,243.0,doctr
Simulation Strategy,2014-07-16,62.0,doctr
Indie Strategy,2014-07-16,178.0,doctr
Strategy,2014-07-16,0.0,doctr
Action Adventure Indie Massively Multiplayer RPG,2014-07-16,891.0,doctr
Action Casual Free to Play Indie Massively Multiplayer Early Access,2016-12-07,238.0,doctr
Utilities,2014-09-19,1919.0,doctr
Action Casual,2014-07-16,7.0,doctr
Action Adventure Casual,2014-07-16,86.0,doctr
Strategy,2014-07-16,0.0,doctr
Strategy,2014-07-16,615.0,doctr
Strategy,2014-07-16,322.0,doctr
Casual Indie Simulation Strategy,2006-05-12,23.0,doctr
Action Adventure,2014-07-17,176.0,doctr
Action Adventure,2014-07-17,796.0,doctr
Casual Indie Simulation Strategy,2007-03-30,2599.0,doctr
Casual Indie Simulation Strategy,2013-11-15,2544.0,doctr
Casual Indie Simulation Strategy,2012-03-30,0.0,doctr
Casual Indie Simulation Strategy,2010-11-19,1005.0,doctr
Casual Indie Simulation Strategy,2007-10-12,53.0,doctr
Action Adventure,2014-07-18,46.0,doctr
Casual Free to Play Indie Simulation Strategy,2011-12-02,386.0,doctr
Casual Indie Simulation Strategy,2007-08-31,0.0,doctr
Casual Indie Simulation Strategy,2012-11-09,2805.0,doctr
Action Casual Indie,2014-07-17,1.0,doctr
Adventure Casual Indie Simulation,2012-12-12,0.0,doctr
Adventure Casual Indie Simulation,2014-07-17,239.0,doctr
Adventure Casual Indie,2014-07-17,225.0,doctr
Indie,2014-07-18,101.0,doctr
Action Adventure Indie Massively Multiplayer RPG,2014-07-18,398.0,doctr
Action Adventure Indie,2014-07-18,111.0,doctr
Adventure Casual,2001-11-01,0.0,doctr
Action Adventure Indie,2014-07-18,1581.0,doctr
Adventure Indie RPG,2014-07-18,10.0,doctr
Indie Strategy Early Access,2014-07-18,246.0,doctr
Action Indie,2014-07-18,542.0,doctr
Simulation Strategy,2014-07-18,231.0,doctr
Adventure Indie RPG Simulation Strategy,2014-07-18,247.0,doctr
Action Indie,2014-07-21,1019.0,doctr
Adventure,2014-07-21,143.0,doctr
Indie,2014-07-21,307.0,doctr
Adventure Indie RPG Simulation,2014-07-21,171.0,doctr
Adventure,2014-07-21,0.0,doctr
Action Indie,2014-07-21,0.0,doctr
Action RPG,2014-07-22,0.0,doctr
Action Indie RPG Strategy,2014-07-22,0.0,doctr
Adventure Casual Simulation,2014-07-25,27.0,doctr
Action Indie Simulation Early Access,2014-07-22,53.0,doctr
Indie Simulation Strategy,2014-07-22,243.0,doctr
Action RPG,2014-07-22,65.0,doctr
Adventure Casual Free to Play Indie RPG,2014-07-22,240.0,doctr
Racing Sports,2014-07-22,54.0,doctr
Action Adventure Indie,2014-07-23,0.0,doctr
Racing Sports,2014-07-23,0.0,doctr
Action Indie Strategy,2014-07-23,0.0,doctr
Strategy,2014-07-23,0.0,doctr
Strategy,2014-07-23,109.0,doctr
Strategy,2014-07-23,81.0,doctr
Strategy,2014-07-23,973.0,doctr
Strategy,2014-07-23,47.0,doctr
Action Massively Multiplayer RPG,2014-06-04,16.0,doctr
Strategy,2012-11-12,51.0,doctr
Action Indie,2014-07-25,0.0,doctr
Adventure Indie,2014-07-28,0.0,doctr
Action Indie,2014-07-28,0.0,doctr
Action Indie Early Access,2014-07-28,14.0,doctr
Racing,2014-07-29,67.0,doctr
RPG,2014-07-29,18.0,doctr
Casual,2011-11-04,85.0,doctr
Action,2014-07-31,0.0,doctr
Action Adventure Indie,2014-07-31,12.0,doctr
Action Free to Play Indie Massively Multiplayer RPG,2014-08-04,0.0,doctr
Casual Indie Strategy,2014-08-04,1089.0,doctr
Action Adventure Indie Simulation,2015-08-15,669.0,doctr
Action Adventure Indie,2014-08-04,296.0,doctr
Action Adventure Free to Play Indie,2014-08-05,75.0,doctr
Action RPG,2014-08-05,1030.0,doctr
Racing Sports,2014-08-05,0.0,doctr
Casual Indie Strategy,2014-08-05,684.0,doctr
Indie,2014-08-05,1136.0,doctr
Action Indie Simulation,2014-08-07,358.0,doctr
Action,2014-08-07,0.0,doctr
Strategy,2014-08-07,514.0,doctr
Sports,2014-08-08,0.0,doctr
Simulation,2014-08-08,397.0,doctr
Simulation Strategy,2014-08-08,1.0,doctr
Casual Indie Simulation Strategy,2014-08-08,466.0,doctr
Action Simulation,2004-02-03,0.0,doctr
Indie Strategy,2006-09-25,464.0,doctr
Action Simulation Strategy,2014-08-08,634.0,doctr
Strategy,2014-08-08,15.0,doctr
Action Indie,2014-08-08,91.0,doctr
Action Adventure Indie,2014-08-08,2829.0,doctr
Simulation,2014-08-14,0.0,doctr
Adventure Indie,2014-08-08,232.0,doctr
Adventure Casual Indie,2014-08-14,116.0,doctr
Simulation,2014-08-14,0.0,doctr
Action Adventure,2014-08-15,829.0,doctr
Action Indie,2014-08-15,0.0,doctr
Adventure Indie,2014-08-15,6191.0,doctr
Action,2014-08-15,200.0,doctr
Action,2014-08-15,550.0,doctr
Action Adventure Free to Play Indie Massively Multiplayer RPG Strategy,2014-08-15,0.0,doctr
Action,2007-03-17,7.0,doctr
Simulation Strategy,2011-04-12,11.0,doctr
Action,2004-06-02,0.0,doctr
Action,2006-12-26,0.0,doctr
Action Indie,2013-12-18,90.0,doctr
Action,2014-08-20,287.0,doctr
Action,2014-08-20,722.0,doctr
Action,2014-08-20,11236.0,doctr
Action,2014-08-20,245.0,doctr
Action,2014-08-20,65.0,doctr
Action Adventure,2014-08-21,1111.0,doctr
RPG,2014-08-21,4105.0,doctr
Action Adventure Indie,2014-08-21,0.0,doctr
Action Indie,2014-08-24,0.0,doctr
Casual Free to Play Indie,2014-08-21,21.0,doctr
Adventure Indie,2014-08-21,55.0,doctr
Indie Simulation,2014-08-22,998.0,doctr
Action,2009-08-28,50.0,doctr
Action Indie Strategy,2014-08-22,835.0,doctr
Adventure,2003-10-24,0.0,doctr
Casual Indie Strategy,2014-08-22,256.0,MinxIsBetterThanPotatoes
Action Casual Indie,2014-08-22,167.0,MinxIsBetterThanPotatoes
Action Indie,2014-08-25,3674.0,MinxIsBetterThanPotatoes
Adventure Casual,2001-08-01,358.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-08-25,0.0,MinxIsBetterThanPotatoes
Adventure Indie RPG,2014-08-25,1299.0,MinxIsBetterThanPotatoes
Action Indie,2014-08-25,29.0,MinxIsBetterThanPotatoes
Action,2014-08-25,0.0,MinxIsBetterThanPotatoes
Action,2014-08-25,170.0,MinxIsBetterThanPotatoes
Adventure Indie Strategy,2014-08-25,275.0,MinxIsBetterThanPotatoes
Action RPG,2014-08-25,544.0,MinxIsBetterThanPotatoes
Action Indie RPG,2014-08-26,95.0,MinxIsBetterThanPotatoes
Indie Strategy,2014-08-26,110.0,MinxIsBetterThanPotatoes
Racing Sports,2014-08-26,1668.0,MinxIsBetterThanPotatoes
Casual,2014-08-26,0.0,MinxIsBetterThanPotatoes
Casual,2014-08-26,62.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-08-26,0.0,MinxIsBetterThanPotatoes
Strategy,2014-08-27,46.0,MinxIsBetterThanPotatoes
Action Indie Racing,2014-08-27,0.0,MinxIsBetterThanPotatoes
Action Adventure,2011-02-08,0.0,MinxIsBetterThanPotatoes
Adventure Casual Indie,2014-08-28,5761.0,MinxIsBetterThanPotatoes
Indie Strategy,2014-08-28,2846.0,MinxIsBetterThanPotatoes
Action Adventure RPG,2013-10-23,826.0,MinxIsBetterThanPotatoes
Action Indie Strategy,2014-08-28,0.0,MinxIsBetterThanPotatoes
Action Indie Strategy,2014-08-28,0.0,MinxIsBetterThanPotatoes
Action Indie Strategy,2014-08-28,21.0,MinxIsBetterThanPotatoes
Indie RPG,2013-12-20,188.0,MinxIsBetterThanPotatoes
Action Indie Simulation Strategy,2014-08-29,11141.0,MinxIsBetterThanPotatoes
Action Indie,2014-02-27,0.0,MinxIsBetterThanPotatoes
Adventure Casual Indie RPG,2014-08-29,58.0,MinxIsBetterThanPotatoes
Action Adventure Free to Play Indie RPG,2014-09-10,7.0,MinxIsBetterThanPotatoes
Simulation,2014-09-11,0.0,MinxIsBetterThanPotatoes
Simulation,2014-09-10,0.0,MinxIsBetterThanPotatoes
Action Indie Racing Simulation Sports Early Access,Sep 2014,2662.0,MinxIsBetterThanPotatoes
Indie RPG Strategy,2014-09-11,0.0,MinxIsBetterThanPotatoes
Indie Simulation Strategy Early Access,2014-09-10,64.0,MinxIsBetterThanPotatoes
Indie,2014-09-12,108.0,MinxIsBetterThanPotatoes
Adventure Casual,2013-01-13,0.0,MinxIsBetterThanPotatoes
Casual,2014-09-12,0.0,MinxIsBetterThanPotatoes
RPG,2014-09-12,140.0,MinxIsBetterThanPotatoes
RPG,2014-09-12,0.0,MinxIsBetterThanPotatoes
RPG,2014-09-12,0.0,MinxIsBetterThanPotatoes
Indie Strategy,2014-09-12,0.0,MinxIsBetterThanPotatoes
Casual,2004-11-29,0.0,MinxIsBetterThanPotatoes
Adventure,2014-09-15,469.0,MinxIsBetterThanPotatoes
Casual Racing,2014-09-15,109.0,MinxIsBetterThanPotatoes
Casual Indie Strategy,2014-09-15,16435.0,MinxIsBetterThanPotatoes
Action Free to Play Indie,2014-09-15,0.0,MinxIsBetterThanPotatoes
Action Indie,2014-07-07,339.0,MinxIsBetterThanPotatoes
Indie Strategy,2014-09-15,54.0,MinxIsBetterThanPotatoes
Action Adventure,2014-09-15,390.0,MinxIsBetterThanPotatoes
Action Adventure,2014-09-15,275.0,MinxIsBetterThanPotatoes
Action Adventure,2014-09-15,385.0,MinxIsBetterThanPotatoes
Action Adventure Casual Indie,2014-09-15,1199.0,MinxIsBetterThanPotatoes
Action Strategy,2014-09-16,6830.0,MinxIsBetterThanPotatoes
Casual,2007-10-27,883.0,MinxIsBetterThanPotatoes
Casual,2011-01-01,76.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,455.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,0.0,MinxIsBetterThanPotatoes
Action Adventure Indie,2014-09-16,0.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,0.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,0.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,213.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,422.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,19.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,1411.0,MinxIsBetterThanPotatoes
RPG Strategy,2014-09-18,1151.0,MinxIsBetterThanPotatoes
Adventure Free to Play Massively Multiplayer RPG Strategy,2014-09-18,165.0,MinxIsBetterThanPotatoes
Action Adventure RPG Strategy,2014-09-18,20.0,MinxIsBetterThanPotatoes
Action Indie,2014-09-18,6.0,MinxIsBetterThanPotatoes
Action,2006-03-23,0.0,MinxIsBetterThanPotatoes
Simulation Sports Strategy,2014-09-18,1249.0,MinxIsBetterThanPotatoes
Casual,2014-09-18,68.0,MinxIsBetterThanPotatoes
RPG Strategy,2014-09-18,1031.0,MinxIsBetterThanPotatoes
Casual Indie,2014-09-18,54.0,MinxIsBetterThanPotatoes
Adventure Free to Play Massively Multiplayer RPG Strategy,2014-09-18,983.0,MinxIsBetterThanPotatoes
Adventure Free to Play Massively Multiplayer RPG Strategy,2014-09-18,0.0,MinxIsBetterThanPotatoes
Adventure Casual Indie,2014-09-18,95.0,MinxIsBetterThanPotatoes
Adventure Indie RPG Strategy,2014-09-18,0.0,MinxIsBetterThanPotatoes
Adventure,2014-09-19,30.0,MinxIsBetterThanPotatoes
Indie Simulation Strategy,2014-11-14,0.0,MinxIsBetterThanPotatoes
Action Indie,2014-09-22,0.0,MinxIsBetterThanPotatoes
Action Adventure Indie RPG,2014-09-22,0.0,MinxIsBetterThanPotatoes
Adventure Indie,2013-04-01,0.0,MinxIsBetterThanPotatoes
Simulation Strategy,2014-09-22,231.0,MinxIsBetterThanPotatoes
Strategy,2014-09-22,196.0,MinxIsBetterThanPotatoes
Adventure,2014-09-23,236.0,MinxIsBetterThanPotatoes
Strategy,2014-09-22,21.0,MinxIsBetterThanPotatoes
Strategy,2014-09-23,0.0,MinxIsBetterThanPotatoes
Indie Strategy,2014-09-23,67.0,MinxIsBetterThanPotatoes
RPG,2014-09-29,0.0,MinxIsBetterThanPotatoes
Adventure,2014-09-29,223.0,MinxIsBetterThanPotatoes
Action RPG,2014-09-29,521.0,MinxIsBetterThanPotatoes
Action Adventure,2014-09-30,0.0,MinxIsBetterThanPotatoes
Action Adventure,2014-09-30,0.0,MinxIsBetterThanPotatoes
Indie Simulation Strategy,2014-09-30,105.0,MinxIsBetterThanPotatoes
Action Adventure,2014-09-30,0.0,MinxIsBetterThanPotatoes
Action Indie,2014-09-30,482.0,MinxIsBetterThanPotatoes
Indie Simulation,2014-10-01,0.0,MinxIsBetterThanPotatoes
Action Indie,2014-10-01,0.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-10-01,0.0,MinxIsBetterThanPotatoes
Simulation,2014-10-02,0.0,MinxIsBetterThanPotatoes
Action Indie Simulation Sports,2014-10-02,0.0,MinxIsBetterThanPotatoes
Indie RPG Simulation Strategy,2014-10-02,0.0,MinxIsBetterThanPotatoes
Sports Strategy,2014-10-02,0.0,MinxIsBetterThanPotatoes
Adventure Casual,2013-08-20,459.0,MinxIsBetterThanPotatoes
Action,2014-10-02,74076.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-10-02,1652.0,MinxIsBetterThanPotatoes
Racing Sports,2011-11-30,131.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-10-02,404.0,MinxIsBetterThanPotatoes
Simulation,2014-10-02,0.0,MinxIsBetterThanPotatoes
Casual,2010-04-09,169.0,MinxIsBetterThanPotatoes
Action Adventure Racing,2010-10-19,4880.0,MinxIsBetterThanPotatoes
Action,2012-05-25,376.0,MinxIsBetterThanPotatoes
Adventure Casual,2014-10-06,227.0,MinxIsBetterThanPotatoes
Adventure,2011-04-21,0.0,MinxIsBetterThanPotatoes
Action Adventure,2009-07-21,0.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-10-06,0.0,MinxIsBetterThanPotatoes
Action,2014-10-07,0.0,MinxIsBetterThanPotatoes
Action Casual Free to Play Massively Multiplayer,2014-10-07,6.0,MinxIsBetterThanPotatoes
Action Adventure Indie,2014-10-06,5.0,MinxIsBetterThanPotatoes
Adventure Casual RPG,2014-10-07,0.0,MinxIsBetterThanPotatoes
Racing,2014-10-07,369.0,MinxIsBetterThanPotatoes
Strategy,1999-10-04,339.0,MinxIsBetterThanPotatoes
Adventure Casual,2008-10-14,0.0,MinxIsBetterThanPotatoes
Action,2003-08-22,60.0,MinxIsBetterThanPotatoes
Adventure,2007-11-07,0.0,MinxIsBetterThanPotatoes
Action Casual Strategy,2013-09-05,272.0,MinxIsBetterThanPotatoes
Adventure Casual Indie,2014-10-10,1227.0,MinxIsBetterThanPotatoes
Casual Free to Play Indie Strategy,2014-10-13,0.0,MinxIsBetterThanPotatoes
Action,2014-10-13,568.0,MinxIsBetterThanPotatoes
Action Indie RPG,2017-06-05,1.0,MinxIsBetterThanPotatoes
Action,2014-10-13,0.0,MinxIsBetterThanPotatoes
Adventure Casual RPG,2014-10-14,0.0,MinxIsBetterThanPotatoes
Strategy,2014-10-16,0.0,MinxIsBetterThanPotatoes
RPG Simulation Strategy,2014-10-16,0.0,MinxIsBetterThanPotatoes
Action,2014-10-16,4.0,MinxIsBetterThanPotatoes
Action Indie,2014-10-16,51.0,MinxIsBetterThanPotatoes
Adventure Casual,2011-09-01,396.0,MinxIsBetterThanPotatoes
Indie Simulation Strategy,2014-10-16,76.0,MinxIsBetterThanPotatoes
Casual,2014-09-05,504.0,MinxIsBetterThanPotatoes
Indie RPG Simulation Strategy,2014-10-16,523.0,MinxIsBetterThanPotatoes
Racing Sports,2014-10-16,6246.0,MinxIsBetterThanPotatoes
Action,2014-10-16,4767.0,MinxIsBetterThanPotatoes
Adventure Casual Indie,2011-05-19,10.0,MinxIsBetterThanPotatoes
Action Adventure,2014-10-21,6.0,MinxIsBetterThanPotatoes
Adventure Simulation,1989-01-01,94.0,MinxIsBetterThanPotatoes
Action Adventure Casual Indie,2014-10-21,0.0,MinxIsBetterThanPotatoes
Action Indie,2014-10-21,2507.0,MinxIsBetterThanPotatoes
Racing Simulation Sports,2014-10-21,9555.0,MinxIsBetterThanPotatoes
Indie,2014-10-21,0.0,MinxIsBetterThanPotatoes
Simulation,2014-10-22,242.0,MinxIsBetterThanPotatoes
Strategy,2014-10-22,997.0,MinxIsBetterThanPotatoes
Indie,2014-10-22,95.0,MinxIsBetterThanPotatoes
RPG,2014-10-22,2858.0,MinxIsBetterThanPotatoes
Indie,2014-10-22,158.0,MinxIsBetterThanPotatoes
Action Adventure,2014-10-23,2484.0,MinxIsBetterThanPotatoes
Action Indie Strategy,2014-10-23,17.0,MinxIsBetterThanPotatoes
Simulation,2014-10-24,30.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-10-24,28.0,MinxIsBetterThanPotatoes
Action Indie Strategy,2014-10-24,515.0,MinxIsBetterThanPotatoes
Indie RPG Strategy,2014-10-24,275.0,MinxIsBetterThanPotatoes
Action Adventure Simulation,2014-10-24,1102.0,MinxIsBetterThanPotatoes
Action Indie,2014-10-24,18.0,MinxIsBetterThanPotatoes
Indie,2014-10-24,4473.0,MinxIsBetterThanPotatoes
Indie Simulation,2014-10-24,0.0,MinxIsBetterThanPotatoes
Adventure,2007-09-17,20.0,MinxIsBetterThanPotatoes
Action,2006-10-05,471.0,MinxIsBetterThanPotatoes
Adventure Casual Indie,2014-10-27,41.0,MinxIsBetterThanPotatoes
Indie Simulation Strategy,2014-10-27,0.0,MinxIsBetterThanPotatoes
Action Indie,2014-10-28,275.0,MinxIsBetterThanPotatoes
Adventure,2014-10-28,0.0,MinxIsBetterThanPotatoes
Action Indie Racing,2014-10-28,0.0,MinxIsBetterThanPotatoes
Action Adventure,2014-10-28,0.0,MinxIsBetterThanPotatoes
Simulation,2014-10-29,10.0,MinxIsBetterThanPotatoes
Adventure,1998-04-30,693.0,MinxIsBetterThanPotatoes
Action Casual Indie,2014-10-29,677.0,MinxIsBetterThanPotatoes
Simulation,2014-10-29,347.0,MinxIsBetterThanPotatoes
Indie Racing Sports Early Access,2014-10-29,29.0,MinxIsBetterThanPotatoes
Simulation,2014-10-30,0.0,MinxIsBetterThanPotatoes
Action Adventure Indie Massively Multiplayer RPG Simulation Strategy Early Access,2014-10-30,150.0,MinxIsBetterThanPotatoes
Casual Indie,2014-10-30,107.0,MinxIsBetterThanPotatoes
Adventure,2016-03-03,0.0,MinxIsBetterThanPotatoes
Simulation Strategy,2012-09-27,0.0,MinxIsBetterThanPotatoes
Simulation Strategy,2014-11-04,3627.0,MinxIsBetterThanPotatoes
Simulation Strategy,2014-11-04,0.0,MinxIsBetterThanPotatoes
Action Simulation,2014-11-04,12.0,MinxIsBetterThanPotatoes
Action,2014-11-04,0.0,MinxIsBetterThanPotatoes
Action Simulation Strategy,2014-11-04,417.0,MinxIsBetterThanPotatoes
Adventure,2006-09-15,89.0,MinxIsBetterThanPotatoes
Action Indie Racing,2014-11-04,869.0,MinxIsBetterThanPotatoes
Action,1998-07-31,375.0,MinxIsBetterThanPotatoes
Strategy,1995-07-01,5.0,MinxIsBetterThanPotatoes
Strategy,1990-01-01,220.0,MinxIsBetterThanPotatoes
Action,1996-01-01,5.0,MinxIsBetterThanPotatoes
Simulation,1990-01-01,5.0,MinxIsBetterThanPotatoes
Action RPG,2014-11-05,66.0,MinxIsBetterThanPotatoes
Action Indie Early Access,2014-11-07,18211.0,MinxIsBetterThanPotatoes
Indie RPG Strategy,2014-11-07,0.0,MinxIsBetterThanPotatoes
Adventure Indie RPG,2014-10-14,3642.0,MinxIsBetterThanPotatoes
Indie RPG Strategy,2014-11-07,1199.0,MinxIsBetterThanPotatoes
Action Adventure,2014-11-07,0.0,MinxIsBetterThanPotatoes
Adventure Indie RPG,2014-11-07,73.0,MinxIsBetterThanPotatoes
Adventure Indie RPG,2014-11-07,0.0,MinxIsBetterThanPotatoes
Adventure Indie Strategy,2014-11-07,33.0,MinxIsBetterThanPotatoes
Action Adventure Indie,2014-11-11,10.0,MinxIsBetterThanPotatoes
Racing,2014-11-11,1371.0,MinxIsBetterThanPotatoes
RPG Strategy,2014-11-12,130.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-11-12,204.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-11-12,2907.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-11-12,7.0,MinxIsBetterThanPotatoes
Action Indie RPG Strategy,2014-11-12,0.0,MinxIsBetterThanPotatoes
Action Adventure,2014-11-12,2127.0,MinxIsBetterThanPotatoes
Adventure Casual Indie RPG Strategy,2014-11-12,333.0,MinxIsBetterThanPotatoes
Strategy,2014-11-17,7.0,MinxIsBetterThanPotatoes
Strategy,2014-11-17,0.0,MinxIsBetterThanPotatoes
Action Adventure,2014-11-18,59.0,MinxIsBetterThanPotatoes
Action Adventure,2014-11-17,1578.0,MinxIsBetterThanPotatoes
Simulation,2014-11-18,120.0,MinxIsBetterThanPotatoes
Action Indie,2014-11-18,0.0,MinxIsBetterThanPotatoes
Simulation,2014-11-18,296.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-11-18,24.0,MinxIsBetterThanPotatoes
Action Adventure Casual Indie,2014-11-18,698.0,MinxIsBetterThanPotatoes
Simulation Strategy,2014-11-18,187.0,MinxIsBetterThanPotatoes
Adventure,2014-11-18,0.0,MinxIsBetterThanPotatoes
Action Indie,2014-11-18,95.0,MinxIsBetterThanPotatoes
Action Adventure RPG,2014-11-18,32.0,MinxIsBetterThanPotatoes
Action Adventure Casual Free to Play RPG Strategy,2014-11-20,25.0,MinxIsBetterThanPotatoes
Indie Strategy,2014-11-20,116.0,MinxIsBetterThanPotatoes
Action Adventure Indie,2014-11-20,327.0,MinxIsBetterThanPotatoes
Indie,2014-11-20,0.0,MinxIsBetterThanPotatoes
Casual Indie,2014-11-20,0.0,MinxIsBetterThanPotatoes
Action Indie RPG,2014-11-20,311.0,MinxIsBetterThanPotatoes
Action Adventure Indie RPG Simulation Strategy Early Access,2014-11-20,235.0,MinxIsBetterThanPotatoes
Action Adventure Indie,2014-11-21,182.0,MinxIsBetterThanPotatoes
Racing Simulation Sports,2014-11-21,61.0,MinxIsBetterThanPotatoes
Strategy,2013-10-09,878.0,MinxIsBetterThanPotatoes
Adventure Indie Early Access,2014-11-20,0.0,MinxIsBetterThanPotatoes
Casual Indie Simulation,2012-11-02,1145.0,MinxIsBetterThanPotatoes
Casual Indie,2014-11-21,7.0,MinxIsBetterThanPotatoes
Action Indie Simulation,2014-11-21,2.0,MinxIsBetterThanPotatoes
Action Free to Play Indie Massively Multiplayer RPG,2014-11-25,0.0,MinxIsBetterThanPotatoes
Simulation,2014-11-24,20.0,MinxIsBetterThanPotatoes
Action Adventure Casual Indie RPG,2014-11-24,575.0,MinxIsBetterThanPotatoes
Adventure Casual,2014-07-25,364.0,MinxIsBetterThanPotatoes
Simulation,2014-11-25,61.0,MinxIsBetterThanPotatoes
Casual,2014-11-24,0.0,MinxIsBetterThanPotatoes
Indie RPG Simulation Strategy,2014-11-24,0.0,MinxIsBetterThanPotatoes
Animation amp Modeling Design amp Illustration Education Software Training Utilities,2014-11-24,249.0,MinxIsBetterThanPotatoes
Adventure Casual,2014-11-24,2.0,MinxIsBetterThanPotatoes
Adventure Casual Simulation,2013-06-28,252.0,MinxIsBetterThanPotatoes
Massively Multiplayer RPG Early Access,2014-11-24,0.0,MinxIsBetterThanPotatoes
Action,2014-12-02,0.0,MinxIsBetterThanPotatoes
Action Adventure,2014-12-02,236.0,MinxIsBetterThanPotatoes
Adventure Indie,2014-11-26,12.0,MinxIsBetterThanPotatoes
Strategy,2014-11-26,1078.0,MinxIsBetterThanPotatoes
Simulation,2014-11-27,17.0,MinxIsBetterThanPotatoes
Adventure Strategy,2014-11-27,6.0,MinxIsBetterThanPotatoes
Adventure Indie RPG,2014-11-27,7.0,MinxIsBetterThanPotatoes
Indie Strategy,2014-11-28,4.0,MinxIsBetterThanPotatoes
Action Adventure Indie,2014-11-28,0.0,MinxIsBetterThanPotatoes
Racing,2014-11-28,6.0,MinxIsBetterThanPotatoes
Simulation,2014-11-28,3216.0,MinxIsBetterThanPotatoes
Simulation,2014-11-28,8.0,MinxIsBetterThanPotatoes
Simulation,2014-12-04,207.0,MinxIsBetterThanPotatoes
Action Indie Strategy,2014-11-28,68.0,MinxIsBetterThanPotatoes
Free to Play Indie,2014-12-04,134.0,MinxIsBetterThanPotatoes
Action Casual Indie,2014-12-05,0.0,MinxIsBetterThanPotatoes
